name,category,address,lat,lng,rating,user_ratings_total,price_level,summary,phone,website,opening_hours,place_id
Vineriet,Wine Bar,"Roslagsgatan 15, 113 55 Stockholm, Sweden",59.3465546,18.0594219,4.8,154,,,073-616 79 78,https://vinerietsthlm.se/,,ChIJOfZvjrSdX0YRm9uvNknHGwE
ingrid,Wine Bar,"Olof Palmes gata 12, 111 37 Stockholm, Sweden",59.3362911,18.061404,4.7,168,,,08-562 973 73,http://baringrid.se/,Monday: Closed; Tuesday: 4:00 – 10:00 PM; Wednesday: 4:00 – 10:00 PM; Thursday: 4:00 – 10:00 PM; Friday: 4:00 – 11:00 PM; Saturday: 4:00 – 11:00 PM; Sunday: Closed,ChIJW3LsGFudX0YR2eBGDZf_ySE
Capannone Bottega - Vinbar,Wine Bar,"Roslagsgatan 4, 113 55 Stockholm, Sweden",59.3447607,18.061923399999998,4.9,55,,,08-22 19 36,https://www.capannone.se/?utm_source=google,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: Closed,ChIJgb6CqJidX0YRAZhQ5yzh85g
Vinfolket,Wine Bar,"Drottninggatan 73 A, 111 36 Stockholm, Sweden",59.3368116,18.058351,4.3,124,,,010-333 35 43,https://vinfolket.se/info/vinbarer/?utm_source=google,Monday: 3:00 – 11:00 PM; Tuesday: 3:00 – 11:00 PM; Wednesday: 3:00 – 11:00 PM; Thursday: 3:00 – 11:00 PM; Friday: 1:00 – 11:00 PM; Saturday: 1:00 – 11:00 PM; Sunday: Closed,ChIJ0f9Zvs-dX0YRob5WLtYZGi8
Proseccobaren,Wine Bar,"Malmskillnadsgatan 21, 111 57 Stockholm, Sweden",59.333495500000005,18.0660024,4.1,112,,,,http://www.proseccobaren.se/,Monday: Closed; Tuesday: 4:00 – 11:00 PM; Wednesday: 4:00 PM – 12:00 AM; Thursday: 4:00 PM – 12:00 AM; Friday: 4:00 PM – 1:00 AM; Saturday: 1:00 PM – 1:00 AM; Sunday: Closed,ChIJ7xXoSD-dX0YRPEW1fd3X-oA
Bombo,Wine Bar,"Karlavägen 26, 114 31 Stockholm, Sweden",59.342160899999996,18.069157699999998,5,4,,,,,,ChIJeZx7MgCdX0YRyEBVERx6Z3U
Garage Del Gusto-Italian Wine Bar Stockholm,Wine Bar,"Västmannagatan 54, 113 25 Stockholm, Sweden",59.34167029999999,18.047934899999998,4.1,322,,,,http://www.garagedelgusto.com/,Monday: Closed; Tuesday: 5:00 – 11:30 PM; Wednesday: 5:00 – 11:30 PM; Thursday: 5:00 – 11:30 PM; Friday: 5:00 PM – 12:00 AM; Saturday: 5:00 PM – 12:00 AM; Sunday: Closed,ChIJLzj6-2-dX0YR1rL3fDDelo0
Avec Vinbar,Wine Bar,"Sankt Eriksgatan 100, 113 31 Stockholm, Sweden",59.343425100000005,18.039319499999998,4.9,42,,,076-028 61 60,https://avecstockholm.com/,Monday: Closed; Tuesday: Closed; Wednesday: 4:00 – 10:00 PM; Thursday: 4:00 – 10:00 PM; Friday: 4:00 – 10:00 PM; Saturday: 4:00 – 10:00 PM; Sunday: Closed,ChIJD5DbFhydX0YRw7jSdAfyGTg
Grus Grus,Wine Bar,"Karlbergsvägen 14, 113 27 Stockholm, Sweden",59.34321379999999,18.049160200000003,4,343,MODERATE,,08-610 66 00,http://grusgrusvinbaren.se/,Monday: 4:00 – 11:00 PM; Tuesday: 4:00 – 11:00 PM; Wednesday: 4:00 – 11:00 PM; Thursday: 4:00 – 11:00 PM; Friday: 4:00 PM – 12:00 AM; Saturday: 3:00 PM – 12:00 AM; Sunday: Closed,ChIJBbjGoWydX0YR6aZPpXYsVag
Bryggeriet Sportbar,Sports Bar,"Odengatan 60, 113 22 Stockholm, Sweden",59.34336510000001,18.052305,3.8,1068,MODERATE,,08-30 04 41,http://www.bryggerietbar.se/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 10:00 AM – 11:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 1:00 AM; Saturday: 12:00 PM – 1:00 AM; Sunday: 12:00 – 10:00 PM,ChIJZcaKrW-dX0YRPEoDginT64w
Pitcher's,Sports Bar,"Regeringsgatan 113, 111 39 Stockholm, Sweden",59.34065379999999,18.0652901,3.7,910,MODERATE,,08-23 01 11,http://www.pitchers.se/restauranger/stockholm-norrmalm/,Monday: 4:00 – 11:00 PM; Tuesday: 4:00 PM – 12:00 AM; Wednesday: 4:00 PM – 12:00 AM; Thursday: 4:00 PM – 12:00 AM; Friday: 3:00 PM – 1:00 AM; Saturday: 1:00 PM – 1:00 AM; Sunday: 2:00 – 11:00 PM,ChIJgzP0O2idX0YRe_K6iy4BcRU
O'Learys Sveaplan,Sports Bar,"Sveavägen 143, 113 46 Stockholm, Sweden",59.349697199999994,18.0489067,3.8,1380,MODERATE,"Sports center with bowling alley, pool tables, TV football, golf & racing simulators plus eatery.",08-751 00 90,https://olearys.com/sv-se/sveaplan/,Monday: 4:00 – 10:00 PM; Tuesday: 4:00 – 10:00 PM; Wednesday: 4:00 – 11:00 PM; Thursday: 4:00 – 11:00 PM; Friday: 4:00 PM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 10:00 PM,ChIJxWDGUHKdX0YRW0AwpKIsbr0
RoQ,Sports Bar,"Gyldéngatan 2, 113 27 Stockholm, Sweden",59.342568899999996,18.0523733,4.1,1666,MODERATE,,08-31 32 50,https://roq.se/?utm_source=google,Monday: 5:00 PM – 1:00 AM; Tuesday: 5:00 PM – 1:00 AM; Wednesday: 5:00 PM – 1:00 AM; Thursday: 5:00 PM – 1:00 AM; Friday: 4:00 PM – 3:00 AM; Saturday: 4:00 PM – 3:00 AM; Sunday: 5:00 PM – 1:00 AM,ChIJmbJSoW-dX0YRKhy-qZnkTR0
International Bar Drottninggatan,Sports Bar,"Drottninggatan 79, 111 60 Stockholm, Sweden",59.3377171,18.0574764,3.7,40,,,,https://internationalbar.se/,Monday: 1:00 PM – 1:00 AM; Tuesday: 1:00 PM – 1:00 AM; Wednesday: 1:00 PM – 1:00 AM; Thursday: 1:00 PM – 1:00 AM; Friday: 1:00 PM – 1:00 AM; Saturday: 12:00 PM – 1:00 AM; Sunday: 12:00 PM – 1:00 AM,ChIJgxFfCcSdX0YR28JREWgRwbY
O'Learys Hötorget,Sports Bar,"Slöjdgatan 11, 111 57 Stockholm, Sweden",59.334264399999995,18.0620253,3.6,1145,MODERATE,,020-10 31 81,https://olearys.se/hotorget/,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 11:00 PM,ChIJl_9zSCCdX0YRkMduoS1GOXQ
John Scotts,Sports Bar,"Kungsgatan 37, 111 56 Stockholm, Sweden",59.3356518,18.06461,3.8,2633,MODERATE,"American-inspired menu, plus alcoholic shakes in retro-style diner & bar set within a bowling-alley.",08-546 110 00,https://johnscotts.se/kungsgatan/,Monday: 11:00 AM – 1:00 AM; Tuesday: 11:00 AM – 1:00 AM; Wednesday: 11:00 AM – 1:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 11:00 AM – 3:00 AM; Saturday: 11:00 AM – 3:00 AM; Sunday: 12:00 – 10:00 PM,ChIJU6vMnF2dX0YRWnYWB6N4UmA
Wirströms Pub ( City),Irish Pub,"Kungsgatan 7, 111 43 Stockholm, Sweden",59.3358874,18.0703244,4.2,109,,,08-18 79 77,https://wirstromspub.se/city/,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 1:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 11:00 AM – 3:00 AM; Saturday: 12:00 PM – 3:00 AM; Sunday: 1:00 – 9:00 PM,ChIJ_b4AyN2dX0YRxS2R2Zaw6hs
Molly Malone's,Irish Pub,"Odengatan 83, 113 22 Stockholm, Sweden",59.3419174,18.0478219,3.8,1118,MODERATE,,046-30 18 66,https://mollymalones.se/?utm_source=google,Monday: 1:00 PM – 12:00 AM; Tuesday: 1:00 PM – 12:00 AM; Wednesday: 1:00 PM – 12:00 AM; Thursday: 1:00 PM – 12:00 AM; Friday: 1:00 PM – 1:00 AM; Saturday: 1:00 PM – 1:00 AM; Sunday: 1:00 PM – 12:00 AM,ChIJeX3G_G-dX0YRLsJdkWI5Jao
The King's Fox by Bolaget,Irish Pub,"Kungsgatan 24, 111 35 Stockholm, Sweden",59.336151599999994,18.0672697,4,284,,,08-24 75 42,https://www.thekingsfox.com/,Monday: 4:00 – 10:00 PM; Tuesday: 4:00 – 11:00 PM; Wednesday: 4:00 PM – 1:00 AM; Thursday: 4:00 PM – 1:00 AM; Friday: 3:00 PM – 3:00 AM; Saturday: 1:00 PM – 3:00 AM; Sunday: Closed,ChIJz0RX4oGdX0YR9rtQB1o6PZg
Pickwick Restaurang & Pub,Irish Pub,"Drottninggatan 6, 111 51 Stockholm, Sweden",59.3291948,18.0663622,4.2,2866,MODERATE,,08-411 10 16,https://pickwick.nu/,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 12:00 AM,ChIJa4yHGF-dX0YR_NaoziT3tZI
The Liffey,Irish Pub,"Stora Nygatan 40, 111 27 Stockholm, Sweden",59.323466399999994,18.0703054,4.1,1753,MODERATE,,08-21 80 25,http://www.theliffey.se/,Monday: 3:00 – 11:00 PM; Tuesday: 3:00 PM – 12:00 AM; Wednesday: 3:00 PM – 1:00 AM; Thursday: 3:00 PM – 1:00 AM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 12:00 PM – 12:00 AM,ChIJFXcC_eJ3X0YRi5AthfTiK-c
O’Connell’s Irish Pub,Irish Pub,"Stora Nygatan 21, 111 27 Stockholm, Sweden",59.3244329,18.069087,4.1,2088,MODERATE,,08-22 30 70,http://www.oconnells.se/,Monday: 11:00 AM – 1:00 AM; Tuesday: 11:00 AM – 1:00 AM; Wednesday: 11:00 AM – 1:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 12:00 PM – 12:00 AM,ChIJuURiROJ3X0YRhyVR4Ej_eFc
Wirströms Pub,Irish Pub,"Stora Nygatan 13, 111 27 Stockholm, Sweden",59.3248609,18.0683004,4.4,2427,MODERATE,,08-21 28 74,https://wirstromspub.se/,Monday: 3:00 PM – 1:00 AM; Tuesday: 3:00 PM – 1:00 AM; Wednesday: 3:00 PM – 1:00 AM; Thursday: 3:00 PM – 1:00 AM; Friday: 12:00 PM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 12:00 PM – 1:00 AM,ChIJnwYSQOJ3X0YRcPtNzSXQTD4
Glenn Miller Café,Jazz Bar,"Brunnsgatan 21A, 111 38 Stockholm, Sweden",59.336492099999994,18.0665646,4.5,594,MODERATE,"Live jazz performances in an intimate, candlelit cafe/bar decorated with music ephemera.",,https://www.glennmillercafe.se/?utm_source=google,Monday: 6:00 PM – 12:00 AM; Tuesday: 6:00 PM – 12:00 AM; Wednesday: 6:00 PM – 12:00 AM; Thursday: 6:00 PM – 12:00 AM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: Closed,ChIJbz3gN1KcX0YRCpnnqavYTNQ
Kung Carls Jazzklubb,Jazz Bar,"Norrlandsgatan 28, 111 43 Stockholm, Sweden",59.33636139999999,18.071081100000004,4,49,,,08-463 50 80,https://www.facebook.com/kungcarlsjazzklubb,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 5:00 PM – 12:00 AM; Saturday: 6:00 – 11:00 PM; Sunday: Closed,ChIJq08iQtWdX0YRh4J6ity993k
Stampen,Jazz Bar,"Stora Gråmunkegränd 7, 111 27 Stockholm, Sweden",59.32531399999999,18.067823,4.5,2318,MODERATE,"Nightly live jazz & blues acts in an intimate, antique-filled tavern with a 17th-century cellar bar.",,http://www.stampen.se/,Monday: Closed; Tuesday: 5:00 PM – 12:00 AM; Wednesday: 5:00 PM – 12:00 AM; Thursday: 5:00 PM – 12:00 AM; Friday: 5:00 PM – 2:00 AM; Saturday: 1:00 PM – 2:00 AM; Sunday: 5:00 PM – 12:00 AM,ChIJv8p8FuJ3X0YRVb4BR8Lun-4
Fasching,Jazz Bar,"Kungsgatan 63, 111 22 Stockholm, Sweden",59.333428299999994,18.055935899999998,4.4,1646,MODERATE,"Renowned jazz club staging emerging talent & international legends, plus a balcony restaurant & bar.",08-20 00 66,http://www.fasching.se/,,ChIJgV3AKGGdX0YR5IUhAufGRsM
Erlands,Jazz Bar,"Gästrikegatan 1, 113 62 Stockholm, Sweden",59.3404761,18.0401393,4.7,690,EXPENSIVE,,,https://www.erlandsbar.se/?utm_source=google,Monday: Closed; Tuesday: 5:00 PM – 12:00 AM; Wednesday: 5:00 PM – 12:00 AM; Thursday: 5:00 PM – 12:00 AM; Friday: 4:00 PM – 1:00 AM; Saturday: 4:00 PM – 1:00 AM; Sunday: 4:00 – 10:00 PM,ChIJA5yLXHqdX0YRUeQr7LsXAQo
S:t Eriks Jazzbar,Jazz Bar,"Rörstrandsgatan 21, 113 41 Stockholm, Sweden",59.3402982,18.0311956,4.8,20,,,070-752 94 39,https://steriksjazzbar.se/,Monday: Closed; Tuesday: Closed; Wednesday: 6:00 – 11:00 PM; Thursday: 6:00 – 11:00 PM; Friday: 5:00 PM – 1:00 AM; Saturday: 6:00 PM – 1:00 AM; Sunday: Closed,ChIJCWZ-pG-dX0YRIKTN99_OtIc
"S:ta Clara Restaurant, Bierhaus & Live Musik Venue",Jazz Bar,"Lilla Nygatan 17, 111 28 Stockholm, Sweden",59.32360609999999,18.069127599999998,4.3,1000,MODERATE,,08-411 30 32,https://staclara.se/?utm_source=google,Monday: 4:00 – 11:00 PM; Tuesday: 4:00 – 11:00 PM; Wednesday: 4:00 PM – 12:00 AM; Thursday: 4:00 PM – 12:00 AM; Friday: 4:00 PM – 1:00 AM; Saturday: 12:00 PM – 1:00 AM; Sunday: 4:00 – 11:00 PM,ChIJadSvU-J3X0YRDuMBWE_6qLA
Restaurang Cirkeln och Cirkeln Bakfickan,Jazz Bar,"Sveavägen 41, 111 83 Stockholm, Sweden",59.338733999999995,18.0599299,4.3,84,,,08-453 41 00,https://cirkelnstockholm.se/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,ChIJWw2PLWadX0YRIQrJfbZC1rI
Norrport,Jazz Bar,"Roslagsgatan 38, 113 55 Stockholm, Sweden",59.3484807,18.0581356,4.2,194,INEXPENSIVE,,08-612 44 60,https://www.norrport.se/,Monday: 4:00 – 11:00 PM; Tuesday: 4:00 – 11:00 PM; Wednesday: 4:00 – 11:00 PM; Thursday: 4:00 – 11:00 PM; Friday: 4:00 PM – 12:00 AM; Saturday: 4:00 PM – 12:00 AM; Sunday: 4:00 – 11:00 PM,ChIJ05O3ICqeX0YRFHDsDTMqaNY
Kung Carl Mat & Bar,Jazz Bar,"Birger Jarlsgatan 21, 111 45 Stockholm, Sweden",59.336371899999996,18.071642999999998,4.3,53,,,08-463 50 00,https://www.kungcarl.se/mat-och-dryck?utm_source=google,Monday: 6:30 AM – 11:00 PM; Tuesday: 6:30 AM – 11:00 PM; Wednesday: 6:30 AM – 1:00 AM; Thursday: 6:30 AM – 1:00 AM; Friday: 6:30 AM – 1:00 AM; Saturday: 7:30 AM – 1:00 AM; Sunday: 7:30 AM – 11:00 PM,ChIJyQoIlw6dX0YRIMYPsPVWI8s
Hilma,Jazz Bar,"Torsgatan 10, 111 23 Stockholm, Sweden",59.3357762,18.0512217,4.1,709,MODERATE,,08-505 323 82,http://www.hilmastockholm.com/,Monday: 11:00 AM – 1:30 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 1:00 AM; Saturday: 3:00 PM – 3:00 AM; Sunday: Closed,ChIJD7E1EmSdX0YR3aeerS4DTqk
Nomad | Swedish Food & Bar,Jazz Bar,"Upplandsgatan 2, 111 23 Stockholm, Sweden",59.336107,18.0552917,4.4,2035,MODERATE,,08-20 20 42,https://www.nomadbar.se/,Monday: 5:00 – 11:00 PM; Tuesday: 5:00 – 11:00 PM; Wednesday: 5:00 – 11:00 PM; Thursday: 5:00 – 11:00 PM; Friday: 5:00 PM – 12:00 AM; Saturday: 5:00 PM – 12:00 AM; Sunday: 5:00 – 11:00 PM,ChIJ45ljlmadX0YRqSKnYxV8Q6U
Bar Oas,Jazz Bar,"Drottninggatan 73c, 111 36 Stockholm, Sweden",59.33714219999999,18.0579938,4.7,153,,,,http://www.baroasdrottninggatan.com/,Monday: 4:00 – 11:00 PM; Tuesday: 4:00 – 11:00 PM; Wednesday: 4:00 – 11:00 PM; Thursday: 4:00 – 11:00 PM; Friday: 3:00 – 11:00 PM; Saturday: 2:00 – 11:00 PM; Sunday: Closed,ChIJhyLBNsOdX0YR1QG9h1gmiMQ
Nalen,Jazz Bar,"Regeringsgatan 74, 111 38 Stockholm, Sweden",59.33714219999999,18.067687199999998,4.4,1833,,"Elegant, 19th-century building used for concerts and conferences, with a Swedish restaurant.",08-505 292 00,http://www.nalen.com/,,ChIJ9VkTPl2dX0YRaRjlJ7RcF7s
Corner Club Rescued by Sovel,Jazz Bar,"Lilla Nygatan 16, 111 28 Stockholm, Sweden",59.3233216,18.069340099999998,4.5,307,EXPENSIVE,,08-641 81 50,https://sovel.se/,Monday: Closed; Tuesday: 3:00 PM – 1:00 AM; Wednesday: 3:00 PM – 1:00 AM; Thursday: 3:00 PM – 1:00 AM; Friday: 3:00 PM – 1:00 AM; Saturday: 3:00 PM – 1:00 AM; Sunday: 3:00 PM – 1:00 AM,ChIJq8Avq-N3X0YRd_FZtLBK4xs
Brasserie Jacqueline's,Jazz Bar,"Malmskillnadsgatan 40, 111 57 Stockholm, Sweden",59.333702200000005,18.0664721,3.9,499,,"Spacious corner eatery & bar featuring a robust drink list & global fare, plus outdoor seating.",08-124 557 80,https://www.jacquelines.se/?utm_source=google,Monday: 11:15 AM – 11:00 PM; Tuesday: 11:15 AM – 11:00 PM; Wednesday: 11:15 AM – 11:00 PM; Thursday: 11:15 AM – 1:00 AM; Friday: 11:15 AM – 1:00 AM; Saturday: 12:00 PM – 1:00 AM; Sunday: Closed,ChIJAypcezCdX0YRVoLcnsNZPd0
Restaurant Artilleriet,Jazz Bar,"Artillerigatan 13, 114 51 Stockholm, Sweden",59.334407999999996,18.081125,4.4,1012,,"Hip haunt serving creative bar bites & mains alongside cocktails, wine & craft beer.",08-664 34 30,https://restaurangartilleriet.se/?utm_source=google,Monday: Closed; Tuesday: 11:00 AM – 11:30 PM; Wednesday: 11:00 AM – 11:30 PM; Thursday: 11:00 AM – 11:30 PM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: Closed,ChIJ1VpbkVqdX0YR9NpZUQHHegA
K Karaoke,Karaoke Bar,"Odengatan 87, 113 22 Stockholm, Sweden",59.3416249,18.046908000000002,3.7,506,,,08-33 12 36,http://www.kkaraoke.se/,Monday: Closed; Tuesday: Closed; Wednesday: 7:00 PM – 1:00 AM; Thursday: 7:00 PM – 1:00 AM; Friday: 7:00 PM – 3:00 AM; Saturday: 6:00 PM – 3:00 AM; Sunday: Closed,ChIJnwQTAXCdX0YRB3fRxjBiiS4
Moyagi,Karaoke Bar,"Brunkebergstorg 3, 111 51 Stockholm, Sweden",59.330871599999995,18.0661918,4.5,697,,,08-425 043 70,https://moyagi.com/,Monday: Closed; Tuesday: Closed; Wednesday: 5:00 PM – 1:00 AM; Thursday: 5:00 PM – 1:00 AM; Friday: 5:00 PM – 3:00 AM; Saturday: 5:00 PM – 3:00 AM; Sunday: Closed,ChIJJ20E8l6dX0YR5qtB6vI9be8
Sakura restaurang,Karaoke Bar,"Luntmakargatan 59, 113 58 Stockholm, Sweden",59.3400841,18.060705199999997,4.3,784,MODERATE,"Classic Japanese dishes, including Wagyu beef, in a simple, modern joint with private karaoke rooms.",08-673 45 55,https://restaurangsakura.se/,Monday: 5:00 – 10:00 PM; Tuesday: 5:00 – 10:00 PM; Wednesday: 5:00 – 11:00 PM; Thursday: 5:00 – 11:00 PM; Friday: 4:00 – 11:00 PM; Saturday: 4:00 – 11:00 PM; Sunday: 4:00 – 10:00 PM,ChIJK-p2hmidX0YRKiWiU_OncHI
Golden Hits,Karaoke Bar,"Kungsgatan 29, 111 56 Stockholm, Sweden",59.3357435,18.066887899999998,3.2,818,MODERATE,,08-505 560 87,https://goldenhits.se/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 6:00 PM – 1:00 AM; Friday: 6:00 PM – 3:00 AM; Saturday: 6:00 PM – 3:00 AM; Sunday: Closed,ChIJ6cY8Cl2dX0YRKA8Dbopkw44
